date,AMER3,LAME4,LJQQ3,MGLU3,VIIA3
2021-01-04,-0.005687103410607741,-0.030048760572136457,0.0036784468835000528,0.010020086700101682,0.0006188118811882859
2021-01-05,-0.027906279204356066,-0.04150447938462398,0.0012265627812682034,-0.00761513754255605,0.003712871287128605
2021-01-06,-0.09522552339358747,-0.09648469214959432,-0.060698718688819375,-0.06052121136278321,-0.0402227722772277
2021-01-07,-0.10977380132983361,-0.10878757370919034,-0.0625385628607219,-0.07174337154940347,-0.06683168316831678
2021-01-08,-0.047745037259537715,-0.08341259052718042,-0.020232699319555847,-0.044489152861071246,-0.038985148514851575
2021-01-11,-0.056870762910664396,-0.10109815674830569,-0.025137708984324325,-0.05851695336741014,-0.06435643564356441
2021-01-12,-0.020103173582963096,-0.0903327874252472,-0.028203495207342777,-0.03006026010030516,-0.06126237623762376
2021-01-13,-0.00409993225538563,-0.09263951972460283,-0.01839347587780582,-0.03727470648068809,-0.08106435643564358
2021-01-14,0.023012829170212745,-0.07802990586565117,-0.006744233106518727,-0.04889795892173554,-0.07797029702970293
2021-01-15,0.07525455757451516,-0.06572702430605537,-0.014101747603671444,-0.039679254545979536,-0.09777227722772275
2021-01-18,0.08649655663184008,-0.06303521803074141,-0.03923945658799555,-0.020040173400203365,-0.10024752475247523
2021-01-19,0.06626103968727959,-0.05226984870768303,-0.043531805592282424,-0.034869757323142125,-0.11386138613861374
2021-01-20,0.15725442306159043,-0.013822763903258761,-0.033108504872111255,0.018837698821430715,-0.09839108910891081
2021-01-21,0.1875413911999262,-0.027664085588490983,-0.0018392234417504705,0.021643339141149465,-0.11757425742574257
2021-01-22,0.18119297777445142,-0.04765638410897177,-0.0006132813906345458,0.04168311144909831,-0.12190594059405935
2021-01-26,0.13543187055951433,-0.06380443809355951,0.06008605802833711,0.03206411700342371,-0.10148514851485135
2021-01-27,0.12114800815104942,-0.061881851881063654,0.04659697108514749,0.033667282744369365,-0.12314356435643548
2021-01-28,0.14006090506587632,-0.044580431746798044,0.0790928152967767,0.04969934124608111,-0.05383663366336611
2021-01-29,0.08874490220422238,-0.0738005873537998,0.08828955323567933,0.01282572701982021,-0.09096534653465316
2021-02-01,0.1051449024211788,-0.07995249207814714,0.17719176713184104,-0.0008017834166001991,-0.1101485148514848
2021-02-02,0.18106077001056087,-0.02920159782502829,0.19558586373979914,0.014027800506338561,-0.05445544554455428
2021-02-03,0.19547684018291633,-0.02920159782502829,0.2170445051104708,0.028056002104931865,-0.06683168316831667
2021-02-04,0.1419124917488801,-0.04611887187243424,0.2305335920536602,0.014428892760765866,-0.07178217821782162
2021-02-05,0.11770938591053093,-0.0465030179592939,0.2483137865408318,0.03607223190191511,-0.06683168316831656
2021-02-08,0.1118899391383259,-0.057268387282352395,0.24095627204367887,0.048496866667308236,-0.058168316831682776
2021-02-09,0.09773842009145839,-0.06688039045573313,0.2231760775565077,0.05170319814919955,-0.07611386138613829
2021-02-10,0.0916545577914718,-0.08418181058999852,0.18148349540597564,0.014027800506338561,-0.11200495049504922
2021-02-11,0.1321254560828864,-0.06572702430605537,0.16492924296992006,0.028056002104931865,-0.09653465346534618
2021-02-12,0.12961255938501592,-0.05380828883331901,0.11833227188477213,0.038476779967206554,-0.10396039603960361
2021-02-17,0.1424414584021496,-0.061881851881063654,0.10177801944871656,0.022044030303321804,-0.09529702970297005
2021-02-18,0.09773842009145839,-0.08418181058999863,0.10974881533650338,0.003607022644064095,-0.10334158415841554
2021-02-19,0.1724640110127038,-0.07149385505444417,0.11526648566175335,-0.00040069116217311684,-0.13366336633663345
2021-02-22,0.1859542200447044,0.11305400778498909,0.12691572843304022,-0.02805600210493242,-0.1992574257425741
2021-02-23,0.13609318057438147,0.046924279610100594,0.10361724289046625,-0.0036074237363190598,-0.18378712871287106
2021-02-24,0.14138338949790374,0.022702662577768207,0.08645032979392897,-0.01242503585764776,-0.1788366336633661
2021-02-25,0.12776083710430597,-0.0011348083677042986,0.04230524281101267,-0.03567154073974266,-0.21844059405940564
2021-02-26,0.08451262658723935,-0.042273699447442525,0.028816776597975657,-0.03086164242465106,-0.2654702970297028
2021-03-01,0.06771586748090419,-0.05111648255800516,0.049662757308165384,-0.016032058501712076,-0.25061881188118795
2021-03-02,0.03941282938716939,-0.06764868262945256,0.04046601936926275,-0.02725461978058663,-0.25618811881188097
2021-03-03,0.007141931204232677,-0.08072078425186668,0.019620038659072803,0.006813755218210149,-0.26237623762376217
2021-03-04,-0.01229993236386373,-0.0557299471567162,-0.030656000039727793,0.01963908114577606,-0.25061881188118795
2021-03-05,-0.05449007397668448,-0.08033663816500669,0.031882562820994,0.007214446380382933,-0.2555693069306929
2021-03-08,-0.11863511145317873,-0.14377456006458134,-0.06744357252549127,-0.07414832070694921,-0.2858910891089107
2021-03-09,-0.16492532091909196,-0.19260286810520433,-0.07480046629249149,-0.06252506826590165,-0.3205445544554453
2021-03-10,-0.10091249120648849,-0.15530914945045793,-0.07847953390614404,-0.002004257995372849,-0.25061881188118784
2021-03-11,-0.108318973536209,-0.13608514310369657,-0.04598431042466744,-0.006011971801610061,-0.23762376237623717
2021-03-12,-0.1547413907660129,-0.16684373883633452,-0.09196800011918116,-0.015230676177366065,-0.26980198019801926
2021-03-15,-0.12948021602341797,-0.14685051242675506,-0.11894555327540779,-0.049298650083908435,-0.24257425742574212
2021-03-16,-0.15672532081061374,-0.14031446161554817,-0.10300458222998643,-0.0320641170034236,-0.257425742574257
2021-03-17,-0.14627697512975324,-0.12916494620563002,-0.056406990414686,-0.040481037962579514,-0.24566831683168266
2021-03-18,-0.1899219445361987,-0.1656903726866571,-0.0876762718450469,-0.10701422112697279,-0.2815594059405936
2021-03-19,-0.17484456434897633,-0.14877309863925126,-0.0619252814700888,-0.10661312887254548,-0.24752475247524697
2021-03-22,-0.16730587425536514,-0.14608222025303597,-0.052728543531185945,-0.12184380504991155,-0.2524752475247519
2021-03-23,-0.17259621877659403,-0.15453992938764027,-0.03740023314624641,-0.1378758635516235,-0.2506188118811876
2021-03-24,-0.20076704910643817,-0.1756865219468976,-0.07418780563201,-0.18356708989921333,-0.29207920792079156
2021-03-25,-0.19587359907229462,-0.16338364038730158,-0.052728543531186056,-0.18637273021893186,-0.2549504950495044
2021-03-26,-0.21584442929366054,-0.16953461722255025,-0.052728543531186056,-0.19919845723875218,-0.2592821782178212
2021-03-29,-0.20301539467882035,-0.16761203101005429,-0.057633553195954534,-0.2124248754207454,-0.2691831683168311
2021-03-30,-0.18595422004470363,-0.13493177695401903,-0.05640699041468622,-0.19599212575686076,-0.23638613861386082
2021-03-31,-0.19653477348945492,-0.14031446161554828,-0.060698718688820485,-0.1887776793764776,-0.25309405940594
2021-04-01,-0.18568966891921546,-0.13877694937901086,-0.047210252475783254,-0.18076144957949447,-0.24195544554455373
2021-04-05,-0.1839702900001028,-0.12185967533160491,-0.01839347587780671,-0.18156323299609456,-0.22524752475247445
2021-04-06,-0.16492532091909184,-0.12724235999313427,0.007357514497151607,-0.17434878661571152,-0.23514851485148436
2021-04-07,-0.18965739341071053,-0.1468505124267553,0.0036784468834989426,-0.19118222744176916,-0.2382425742574249
2021-04-08,-0.1636027008893579,-0.1391610954658704,0.015940971045420138,-0.12424835311520299,-0.20049504950494956
2021-04-09,-0.17153814987234794,-0.15761588174981378,0.012262524161920085,-0.13146279949558604,-0.22834158415841488
2021-04-12,-0.1628091831106001,-0.1533865632379624,0.006130951715883182,-0.13226458291218612,-0.2221534653465338
2021-04-13,-0.08768683329997606,-0.07456980741661823,-0.0006132813906352119,-0.11022055260886399,-0.21967821782178143
2021-04-14,-0.11294800804257088,-0.10378996302362009,-0.01594097104542247,-0.11342688409075552,-0.20915841584158346
2021-04-15,-0.09813517898083646,-0.10571162134701739,-0.009196737938903743,-0.1102205526088641,-0.20606435643564291
2021-04-16,-0.09800283561923917,-0.09263951972460327,0.0012265627812670932,-0.12144311388773887,-0.21101485148514787
2021-04-19,-0.1059382846022291,-0.102251522897984,0.055181048363567964,-0.13226458291218623,-0.20792079207920733
2021-04-20,-0.13106725158093324,-0.12147552924474536,0.05456776697293364,-0.13426843981530479,-0.21596534653465294
2021-04-22,-0.1403253205936572,-0.14954231870206947,0.03862679592751239,-0.1523047563123896,-0.2184405940594053
2021-04-23,-0.14297042505541846,-0.12339811545724122,0.0472102524757807,-0.1290582514302946,-0.18811881188118762
2021-04-26,-0.14892207959151438,-0.14069953559150683,0.03617429109512793,-0.12985963375464027,-0.2048267326732668
2021-04-27,-0.17391883880632764,-0.16069183411198762,0.04904947591753084,-0.16032058501711832,-0.24752475247524697
2021-04-28,-0.16082525306599937,-0.12993416626844823,0.04230524281101222,-0.17234492971259296,-0.24381188118811814
2021-04-29,-0.0962835922978329,-0.1749173018840794,0.10176063900444654,-0.18797589595987763,-0.2512376237623756
2021-04-30,-0.10964159356594261,-0.1979855527667338,0.11219511286736195,-0.19719460033563363,-0.26794554455445474
2021-05-03,-0.11731249142344458,-0.1945254543177004,0.14779522857146232,-0.19118222744176916,-0.26547029702970226
2021-05-04,-0.12908345713403901,-0.19260286810520466,0.14840913069224881,-0.20841676052225389,-0.26113861386138537
2021-05-05,-0.1350349760724282,-0.19606389444333672,0.1754158581656411,-0.20240478872064382,-0.2512376237623756
2021-05-06,-0.16677690760209507,-0.213749460664462,0.1754158581656411,-0.22004001296330145,-0.25990099009900913
2021-05-07,-0.17365428768083924,-0.21182687445196602,0.22758822748021856,-0.20280547988281672,-0.24752475247524675
2021-05-10,-0.20976056699367351,-0.24296961627146374,0.20610537763360104,-0.23046079082557602,-0.25556930693069235
2021-05-11,-0.21835732599153057,-0.24642971472049713,0.18523642990777,-0.22565129360273872,-0.24999999999999922
2021-05-12,-0.22536704943187225,-0.2564258639807375,0.12938126859862553,-0.2549097702864438,-0.27599009900990024
2021-05-13,-0.20632194475315468,-0.252965765531704,0.21162987599052818,-0.23326643114529455,-0.24381188118811803
2021-05-14,-0.21557987816817215,-0.25258161944484436,0.2214504477326571,-0.23246504882094898,-0.24938118811881116
2021-05-17,-0.22629277497452072,-0.24873644701985254,0.21531266798509563,-0.24408830126199643,-0.2586633663366329
2021-05-18,-0.23634436176600238,-0.24950566708267052,0.2122431573811625,-0.23967949520133192,-0.25804455445544483
2021-05-19,-0.25155394971711564,-0.2671912333037958,0.19689870801225906,-0.25130274764237936,-0.2543316831683161
2021-05-20,-0.24877663749146373,-0.27641909039031676,0.20671927975438797,-0.2488977984848335,-0.2629950495049498
2021-05-21,-0.2593571909362149,-0.2902594841864503,0.21838155785887658,-0.25731471944398954,-0.26547029702970226
2021-05-24,-0.2288056716723912,-0.25104317931920817,0.22083654561187083,-0.1983966738221521,-0.22896039603960316
2021-05-25,-0.21650573930852712,-0.2425845422955052,0.2177676557380901,-0.1975952914978064,-0.23081683168316758
2021-05-26,-0.23303794728937433,-0.2579643041063736,0.2674850372996733,-0.21162349309639972,-0.22586633663366262
2021-05-27,-0.21187670480216525,-0.2548883517441999,0.3116779205043292,-0.21482982457829125,-0.21287128712871206
2021-05-28,-0.20790898031067007,-0.2291282945862313,0.32579518636181226,-0.1883769882143047,-0.21287128712871206
2021-05-31,-0.20976056699367363,-0.23528019931057864,0.3454369505762225,-0.19198401085836914,-0.19678217821782096
2021-06-01,-0.15804780524264073,-0.1772240341834348,0.3570986079505587,-0.1843688733158133,-0.1435643564356427
2021-06-02,-0.15950263303626533,-0.1802999865456083,0.3460508526970092,-0.17835690151420303,-0.11200495049504866
2021-06-04,-0.14892207959151416,-0.1868360373568153,0.3466641340876435,-0.16432869991560972,-0.09962871287128616
2021-06-07,-0.13093504381704246,-0.16146105417480516,0.35034692608221074,-0.16633255681872838,-0.09344059405940497
2021-06-08,-0.12207373369369756,-0.14723558640271328,0.35034692608221074,-0.156312871210881,-0.05383663366336555
2021-06-09,-0.12524794040643483,-0.14262119391490335,0.3626231063074863,-0.1875752047977045,-0.066831683168316
2021-06-10,-0.09668035118721185,-0.1322408985678033,0.36078139994512637,-0.18717451363553173,-0.09900990099009821
2021-06-11,-0.10964159356594272,-0.14031446161554773,0.3564853265599246,-0.1831663987370401,-0.09653465346534573
2021-06-14,-0.06427724524038447,-0.12839572614281147,0.365691996181267,-0.1747494777778842,-0.08415841584158334
2021-06-15,-0.044174071657421266,-0.1257048477565963,0.39638151564922675,-0.16272553417466395,-0.08663366336633593
2021-06-16,-0.05991262626180416,-0.14339041397772145,0.40497490387993484,-0.18597203905675885,-0.09158415841584089
2021-06-17,-0.0655997296724119,-0.1487730986392507,0.44609889721081,-0.1458916922563519,-0.06806930693069224
2021-06-18,-0.06758365971701275,-0.16376778647416068,0.5197541163720047,-0.1555110877942808,-0.061262376237622984
2021-06-21,-0.06771586748090352,-0.1503115387648869,0.5252786147289321,-0.14749485799729756,-0.025371287128712172
2021-06-22,-0.07644483424265147,-0.16338364038730113,0.5265057982403529,-0.15951920269277242,-0.014232673267326135
2021-06-23,-0.09681255895110275,-0.17645574200971514,0.4982712665253872,-0.17515016894005697,-0.02227722772277163
2021-06-24,-0.06930303863612552,-0.13954616944182852,0.47003673481042174,-0.132264582912186,-0.024133663366336155
2021-06-25,-0.0993254556489731,-0.15646251560013558,0.439347215342462,-0.14268536077446048,-0.027227722772276697
2021-06-28,-0.08147062763839208,-0.14069953559150628,0.439347215342462,-0.1370740801350232,-0.008044554455444941
2021-06-29,-0.08900931773200338,-0.14569714627707697,0.44855450569395683,-0.13146279949558592,-0.008663366336633227
2021-06-30,-0.12366090484891956,-0.1703038372853677,0.40620270812150827,-0.15230475631238938,-0.022896039603960028
2021-07-01,-0.1331833893894251,-0.18914276965617072,0.38840265026945797,-0.17074136287939268,-0.0433168316831678
2021-07-02,-0.11770925031282375,-0.17837740033311233,0.38717484602788477,-0.1326652740743588,-0.03465346534653424
2021-07-05,-0.13040607716377306,-0.1883744774824514,0.3920854422640254,-0.14308605193663348,-0.04207920792079167
2021-07-06,-0.14852532070213564,-0.21182687445196546,0.37858145779717667,-0.15489861992177056,-0.0717821782178214
2021-07-07,-0.11651897364468711,-0.20375331140422104,0.4240021452434062,-0.1171959480056084,-0.062499999999999556
2021-07-08,-0.12815759599368426,-0.20913599606575017,0.4258438516057661,-0.12080577829545369,-0.08106435643564314
2021-07-12,-0.10990614469143101,-0.1956788204673776,0.4847679027886913,-0.1135861177157631,-0.08849009900990046
2021-07-13,-0.09337393671058414,-0.1791466203959302,0.5031818627615283,-0.09794351979310012,-0.08044554455445496
2021-07-14,-0.11982538812131538,-0.18837447748245129,0.4915195846570397,-0.08029546059830073,-0.08044554455445496
2021-07-15,-0.13648980386605325,-0.20836677600293219,0.47371952680498963,-0.04860917249854757,-0.08849009900990046
2021-07-16,-0.10064807567870715,-0.19644804053019582,0.48722351127183816,-0.04138951191885698,-0.09653465346534607
2021-07-19,-0.18106063441285392,-0.26696761203101005,0.42154715749041216,-0.07267470776418283,-0.13056930693069257
2021-07-20,-0.18886387563195317,-0.22706838078712832,0.4313677292325411,-0.06264740140350145,-0.13180693069306892
2021-07-21,-0.23488953397237833,-0.26696761203101005,0.42707165584733975,-0.06304849365792875,-0.12438118811881138
2021-07-22,-0.2395185684787403,-0.2725349466231797,0.4362783254686817,-0.06746050845662854,-0.11633663366336588
2021-07-23,-0.25962174206170363,-0.2743907248205695,0.4503955913261648,-0.0935315049944001,-0.1280940594059401
2021-07-26,-0.2979765025446267,-0.29294850679446793,0.3761264700441833,-0.1159926712423266,-0.14975247524752422
2021-07-27,-0.31397960827449767,-0.3077947323735867,0.35034692608221163,-0.13965711425353466,-0.180074257425742
2021-07-28,-0.29903457144887247,-0.3068668432748918,0.3564853265599255,-0.13644837621811656,-0.17883663366336577
2021-07-29,-0.3137150571490095,-0.3133620669657562,0.35218863244457155,-0.12882762338399867,-0.18316831683168266
2021-07-30,-0.35061498983830797,-0.3421266290252989,0.3595542164337062,-0.17374995587985131,-0.2209158415841579
2021-08-02,-0.3219150572574877,-0.32542462524879023,0.3380713665870887,-0.17254667911656962,-0.2122524752475241
2021-08-03,-0.3519376098680419,-0.3476939636174684,0.36078139994512726,-0.1805685242051147,-0.22277227722772208
2021-08-04,-0.36794071559791275,-0.36532385649267196,0.3564853265599255,-0.19941986016319568,-0.24195544554455384
2021-08-05,-0.3697923022809162,-0.3764585256770111,0.3172024188612579,-0.1793652474418328,-0.24752475247524686
2021-08-06,-0.3850020258297361,-0.3764585256770111,0.3073818471191292,-0.1705412178444332,-0.23576732673267253
2021-08-09,-0.38804388918087596,-0.38759319486135024,0.31351962686669044,-0.1781619706785511,-0.21349009900990013
2021-08-10,-0.4028567182426104,-0.4042951986378589,0.3116779205043305,-0.1817718009683964,-0.207920792079207
2021-08-11,-0.39558257927448737,-0.4015115313417741,0.30492623863598234,-0.1613160959926062,-0.19430693069306848
2021-08-12,-0.38063740685115555,-0.39037686215743506,0.28651227866314555,-0.15890954246604283,-0.2530940594059399
2021-08-13,-0.429440513014939,-0.44605020807913054,0.27669170692101663,-0.1869860002759508,-0.300742574257425
2021-08-16,-0.45747913558089237,-0.47759843743475794,0.24109159121691626,-0.22107884190226756,-0.3434405940594053
2021-08-17,-0.46805982462335016,-0.4980119976060463,0.25275386932140487,-0.22549085670096758,-0.34405940594059337
2021-08-18,-0.47189520575324784,-0.4980119976060463,0.28896788714629196,-0.24434219265904855,-0.33477722772277163
2021-08-19,-0.46012437564036,-0.47945421563214785,0.2650300495466802,-0.23993017786034865,-0.3069306930693063
2021-08-20,-0.45853720448513813,-0.48130999382953776,0.26011945331053954,-0.24354000815019394,-0.3025990099009894
2021-08-23,-0.48155003365535065,-0.5128582231851652,0.2380227013431353,-0.2728197427233837,-0.331683168316831
2021-08-24,-0.43129209969794247,-0.45532909906608,0.2631883431843203,-0.22829850248195815,-0.300742574257425
2021-08-25,-0.43896313315315094,-0.4608964336582496,0.268712220811095,-0.21586464259471316,-0.3025990099009894
2021-08-26,-0.42825023634680237,-0.4479059862765207,0.2472299916946299,-0.24594656167675744,-0.32611386138613785
2021-08-27,-0.4437243754234037,-0.4479059862765207,0.244160481090697,-0.23672143982493055,-0.3273514851485142
2021-08-30,-0.4287792030000719,-0.43213187159870703,0.22942993384258004,-0.24273782364133945,-0.33415841584158346
2021-08-31,-0.45298244443612756,-0.4469780971778258,0.21838155785887792,-0.2684077279246839,-0.3570544554455438
2021-09-01,-0.43049858191918455,-0.4302760934013171,0.19076092826469893,-0.25075966872988464,-0.36448019801980125
2021-09-02,-0.4535114110893971,-0.4636801009543343,0.17541585816564287,-0.2776328497765108,-0.4034653465346527
2021-09-03,-0.4461050643573832,-0.44141076258565615,0.1846225277869853,-0.24193563913248517,-0.40470297029702906
2021-09-06,-0.416082511746829,-0.4247087588091475,0.21224315738116428,-0.21867228837570418,-0.3842821782178212
2021-09-08,-0.46951465241697454,-0.47388688103997845,0.14165682809375024,-0.24634765393118496,-0.44183168316831634
2021-09-09,-0.45972748115327433,-0.4618243227569445,0.1385879382199695,-0.24394110040462136,-0.4121287128712866
2021-09-10,-0.47758230916385525,-0.47667054833606337,0.13306406059319476,-0.3109235068939732,-0.44183168316831634
2021-09-13,-0.4524533421851512,-0.43862709528957144,0.1668224699349352,-0.3004951082788645,-0.4306930693069302
2021-09-14,-0.4547016877575336,-0.4479059862765207,0.16559528642351418,-0.316939890710382,-0.4399752475247519
2021-09-15,-0.4765242402596095,-0.4599685445595547,0.1385879382199695,-0.33338467314189946,-0.4566831683168312
2021-09-16,-0.5005951383340679,-0.4785263265334532,0.1281534643570541,-0.34341197950258084,-0.4622524752475242
2021-09-17,-0.5138209318382869,-0.4905888848164872,0.10482952887822905,-0.33539013441403576,-0.4764851485148509
2021-09-20,-0.5310144498340009,-0.5119303340864705,0.06984331529491516,-0.35624693164425314,-0.5117574257425739
2021-09-21,-0.51315962182342,-0.4878052175204025,0.10728451663122307,-0.34260979499372646,-0.4566831683168312
2021-09-22,-0.517788656329782,-0.49522833030996183,0.13183625635162133,-0.34461525626586276,-0.46967821782178165
2021-09-23,-0.5304853475830247,-0.5054351103956061,0.081505593399404,-0.36346659222394384,-0.4684405940594054
2021-09-24,-0.5471498989254691,-0.5193534468760299,0.07045721741570188,-0.3730928063301979,-0.47400990099009854
2021-09-27,-0.55825941902349,-0.5286323378629791,0.06738832754192114,-0.3979605261046879,-0.4987623762376233
2021-09-28,-0.5856368671722829,-0.5499737871329624,0.03669818734380903,-0.43125118322215017,-0.5105198019801975
2021-09-29,-0.5874884538552865,-0.5481180089355725,0.02319482360711289,-0.44087739732840436,-0.5136138613861381
2021-09-30,-0.5910594194574026,-0.5527574544290471,-0.002584720354858794,-0.4248337071513141,-0.5228960396039599
2021-10-01,-0.576378798159559,-0.530488116060369,0.03731208946459552,-0.4164107698083417,-0.4870049504950491
2021-10-04,-0.6115593519297448,-0.5694594582055558,-0.014860279849981728,-0.45010251918023125,-0.5235148514851481
2021-10-05,-0.5967463872703038,-0.5638921236133863,-0.020998059597543306,-0.45130579594351306,-0.5142326732673264
2021-10-06,-0.5672529369107258,-0.5397670070473182,-0.02161196171833002,-0.420020600098187,-0.4975247524752471
2021-10-07,-0.5782303848425625,-0.5527574544290471,-0.03266033770203214,-0.43726756703855907,-0.517945544554455
2021-10-08,-0.5537627278787254,-0.5360554506525386,-0.017929169723762683,-0.3995648951223969,-0.5012376237623757
2021-10-11,-0.5531014178638582,-0.5369833397512335,-0.04248090944416105,-0.4232293381336051,-0.5105198019801975
2021-10-13,-0.5393466577063697,-0.5267765596655893,-0.06212267365857105,-0.418416231080478,-0.49195544554455384
2021-10-14,-0.5463562455490047,-0.5369833397512335,-0.03941201957038021,-0.4316522754765775,-0.5049504950495044
2021-10-15,-0.5046950705894536,-0.507290888592996,-0.06273657577935765,-0.4160096775539144,-0.49628712871287073
2021-10-18,-0.483269412574463,-0.40522308773655435,-0.05843988166400371,-0.42724026067787757,-0.49381188118811825
2021-10-19,-0.4837983792277326,-0.4145019787235037,-0.09588108300031162,-0.44930033467137664,-0.5173267326732668
2021-10-20,-0.4750694124659848,-0.4154298678221986,-0.11797783496771586,-0.4685527628838849,-0.5365099009900984
2021-10-21,-0.5315434164872704,-0.47388688103997867,-0.1775157882714279,-0.5022445122557745,-0.5717821782178213
2021-10-22,-0.5540272790042133,-0.49801199760604664,-0.2057503199863936,-0.5018434200013473,-0.5686881188118806
2021-10-25,-0.5462240377851142,-0.4924446630138771,-0.19163305412891074,-0.5050521580367653,-0.5612623762376232
2021-10-26,-0.571485212527709,-0.5230650032708095,-0.23030205970679196,-0.5194914791961465,-0.5878712871287123
2021-10-27,-0.5647400402128556,-0.5119303340864705,-0.22661926771222451,-0.5347329848643823,-0.5903465346534648
2021-10-28,-0.6021690751531302,-0.5481180089355725,-0.2634471876578982,-0.5527821363136088,-0.6058168316831678
2021-10-29,-0.6071948685488711,-0.5518295653303522,-0.2892261108897174,-0.5664192729641355,-0.6194306930693063
2021-11-01,-0.5870916949659077,-0.5267765596655893,-0.2837022332629424,-0.5467657524972,-0.5884900990099005
2021-11-03,-0.5599787979426027,-0.46368010095433443,-0.2560816036687634,-0.5367384461365186,-0.5730198019801973
2021-11-04,-0.5663272113680775,-0.47481477013867346,-0.2818605269005826,-0.5555897820945996,-0.5928217821782171
2021-11-05,-0.5377594865511479,-0.43584342799348663,-0.2646743711693189,-0.5010412354924928,-0.5488861386138606
2021-11-08,-0.5677820391617021,-0.4618243227569445,-0.27817835563616755,-0.5214969404682829,-0.5631188118811874
2021-11-09,-0.5347176232000079,-0.4284203152039272,-0.26651607753167883,-0.47336586993701213,-0.5334158415841577
2021-11-10,-0.5447692099914896,-0.4321318715987069,-0.23643983945435332,-0.47777788473571203,-0.5637376237623755
2021-11-11,-0.5326014853915164,-0.4209972024143679,-0.21863978160230313,-0.45250907270679486,-0.61819306930693
2021-11-12,-0.5053563806043206,-0.3885210839600456,-0.2352126559429325,-0.552782136313609,-0.6157178217821775
2021-11-16,-0.5487369344829847,-0.44512231898043586,-0.28554331889514994,-0.6093361441878522,-0.6454207920792072
2021-11-17,-0.5603755568319817,-0.4590406554608598,-0.3199162510878296,-0.6281874801459333,-0.6559405940594053
2021-11-18,-0.5585239701489781,-0.456256988164775,-0.31500565485168897,-0.6394180632698965,-0.6547029702970291
2021-11-19,-0.5560110734511079,-0.4534733208686903,-0.3076400708625543,-0.6281874801459333,-0.6460396039603954
2021-11-22,-0.5852399726851978,-0.4905888848164871,-0.3291229207091718,-0.6454344470863052,-0.6466584158415835
2021-11-23,-0.5861658338255528,-0.492444663013877,-0.3395573945720872,-0.6550606611925593,-0.6336633663366329
2021-11-24,-0.5770401081744261,-0.47203110284258865,-0.3266679329561777,-0.6462366315951596,-0.6367574257425735
2021-11-25,-0.5704271436234634,-0.4618243227569445,-0.30579898523034676,-0.6510497386482867,-0.6318069306930686
2021-11-26,-0.5971432817573894,-0.4859494393230125,-0.34385408868744116,-0.6767196429316311,-0.6485148514851479
2021-11-29,-0.5840496960170611,-0.47667054833606326,-0.3585852566657106,-0.6775218274404857,-0.6379950495049498
2021-11-30,-0.598994868440393,-0.492444663013877,-0.37822640014996833,-0.6871480415467398,-0.649133663366336
2021-12-01,-0.6258430787405032,-0.5267765596655891,-0.4058470297441473,-0.7240485289540475,-0.6782178217821776
2021-12-02,-0.637085077797828,-0.5388391179486232,-0.4033920419911533,-0.7288616360071745,-0.6813118811881183
2021-12-03,-0.6321914921659779,-0.5239928923695044,-0.349377966314216,-0.7172299606287841,-0.6683168316831676
2021-12-06,-0.6054754896297583,-0.4943004412112669,-0.346922978561222,-0.7072026542681027,-0.6528465346534646
2021-12-07,-0.6058722485191372,-0.49708410850735174,-0.35121967267657606,-0.6943677021264305,-0.6410891089108904
2021-12-08,-0.5954239028382766,-0.4775984374347584,-0.3254401287146045,-0.7268561747350383,-0.6429455445544547
2021-12-09,-0.6300753543574863,-0.5258486705668943,-0.3487646849235819,-0.7481140642196829,-0.6683168316831676
2021-12-10,-0.6230657665148512,-0.5128582231851655,-0.33035072495074513,-0.7445042339298376,-0.6608910891089101
2021-12-13,-0.6399947333850772,-0.5267765596655893,-0.32114343459925043,-0.7573391860715097,-0.6714108910891083
2021-12-14,-0.6472688723532003,-0.5369833397512335,-0.3364885046983066,-0.7697730459587547,-0.6930693069306925
2021-12-15,-0.6209496287063597,-0.5026514430995213,-0.3278951164675986,-0.7525260790183826,-0.6782178217821776
2021-12-16,-0.5870916949659077,-0.4599685445595548,-0.31132286285712163,-0.7433009571665558,-0.6961633663366331
2021-12-17,-0.5857690749361739,-0.4525454317699955,-0.29536451136743125,-0.7328725585514471,-0.6998762376237618
2021-12-20,-0.588810938287314,-0.45811276636216514,-0.30457118098877345,-0.7461086029475466,-0.7066831683168311
2021-12-21,-0.5926464550149183,-0.4525454317699955,-0.31623345909326217,-0.7424987726577013,-0.7147277227722767
2021-12-22,-0.5950271439488979,-0.46460799005302955,-0.32544012871460437,-0.75292717127281,-0.721534653465346
2021-12-23,-0.5935723161552733,-0.46089643365824984,-0.32154194335713204,-0.751322802255101,-0.721534653465346
2021-12-27,-0.578098177078672,-0.43955498438826657,-0.30229930863075605,-0.7280594514983201,-0.6992574257425737
2021-12-28,-0.5896045916637782,-0.4571848772634701,-0.2936090864962636,-0.7260539902261838,-0.6936881188118806
2021-12-29,-0.589736799427669,-0.4571848772634701,-0.3196797528997407,-0.7288616360071746,-0.6893564356435639
2021-12-30,-0.5823303170979486,-0.4534733208686904,-0.3054029593930748,-0.7104113923035208,-0.6751237623762371
